Number of Records,St Plane Xcoord Nr,St Plane Ycoord Nr,Src Lat,Src Lon,Well Comp Dt,Well Depth Qt,Well Diameter Qt,Well Log Id,Well Type Cd,latitude,elevation,longitude,elevation (ft),Well Depth
1,1142527,838843,47.615997488000005,-122.518716216,7/30/1978,160.0,6.0,68648,W,47.615997488000005,37,-122.518716216,121.39108,-38.60892
1,1138776,842882,47.626801463,-122.534340372,7/5/1981,89.0,6.0,68649,W,47.626801463,18,-122.534340372,59.05512,-29.944879999999998
1,1132718,865452,47.688217688,-122.56128812700001,10/17/1986,148.0,6.0,68657,W,47.688217688,49,-122.56128812700001,160.76116,12.76115999999999
1,1138030,867946,47.695430241000004,-122.53999256799999,8/20/1977,300.0,6.0,68658,W,47.695430241000004,46,-122.53999256799999,150.91864,-149.08136
1,1135941,836343,47.608681661000006,-122.545144801,7/24/1979,90.0,6.0,68663,W,47.608681661000006,49,-122.545144801,160.76116,70.76115999999999
1,1128861,831151,47.59394735,-122.57328086700001,6/19/1986,43.0,6.0,68672,W,47.59394735,1,-122.57328086700001,3.28084,-39.71916
1,1137847,860098,47.673912076,-122.539911351,4/7/1987,99.0,6.0,68721,W,47.673912076,17,-122.539911351,55.77428,-43.22572
1,1127207,856371,47.66293718,-122.5826795,6/13/1986,75.0,6.0,68731,W,47.66293718,42,-122.5826795,137.79528,62.79527999999999
1,1132749,866768,47.691825994,-122.56130192100001,5/11/1990,125.0,6.0,68776,W,47.691825994,51,-122.56130192100001,167.32283999999999,42.322839999999985
1,1129845,856325,47.663001551,-122.571974147,10/3/1984,82.0,6.0,68777,W,47.663001551,45,-122.571974147,147.6378,65.6378
1,1137910,862719,47.681098667,-122.539930825,12/30/1983,57.0,6.0,68814,W,47.681098667,47,-122.539930825,154.19948,97.19948
1,1131160,845707,47.634000241,-122.565512024,2/3/1993,249.0,6.0,68831,W,47.634000241,84,-122.565512024,275.59056,26.590559999999982
1,1137467,842932,47.626845821,-122.53965173600001,5/8/1978,102.0,6.0,68982,W,47.626845821,22,-122.53965173600001,72.17848,-29.821520000000007
1,1134325,874659,47.713561413,-122.555740593,12/18/1984,268.0,6.0,69040,W,47.713561413,57,-122.555740593,187.00788,-80.99212
1,1134425,877260,47.72069569399999,-122.555609856,8/16/1989,118.0,6.0,69114,W,47.72069569399999,0,-122.555609856,0.0,-118.0
1,1142931,850651,47.648383346,-122.518303683,7/7/1992,105.0,6.0,69116,W,47.648383346,39,-122.518303683,127.95276,22.952759999999998
1,1145562,850534,47.64824676600001,-122.507622235,7/25/1986,328.0,6.0,69121,W,47.64824676600001,0,-122.507622235,0.0,-328.0
1,1128773,861618,47.677428168999995,-122.576887919,9/12/1991,60.0,6.0,69123,W,47.677428168999995,0,-122.576887919,0.0,-60.0
1,1136208,845611,47.634097696000005,-122.545036791,10/3/1973,80.0,6.0,69147,W,47.634097696000005,57,-122.545036791,187.00788,107.00788
1,1143293,866485,47.691797898000004,-122.51847921299999,11/29/1978,43.0,6.0,69155,W,47.691797898000004,49,-122.51847921299999,160.76116,117.76115999999999
1,1129401,845750,47.633991603000005,-122.572647718,3/5/1991,248.0,6.0,69159,W,47.633991603000005,87,-122.572647718,285.43308,37.43308000000002
1,1128889,832512,47.597678921,-122.573312395,9/28/1992,12.0,48.0,69170,W,47.597678921,22,-122.573312395,72.17848,60.17847999999999
1,1142521,836921,47.610730151999995,-122.518541149,3/9/1992,164.0,6.0,69173,W,47.610730151999995,83,-122.518541149,272.30971999999997,108.30971999999997
1,1142931,850651,47.648383346,-122.518303683,3/19/1982,90.0,6.0,69194,W,47.648383346,39,-122.518303683,127.95276,37.95276
1,1142931,850651,47.648383346,-122.518303683,3/26/1982,91.0,6.0,69195,W,47.648383346,39,-122.518303683,127.95276,36.95276
1,1140321,852087,47.652134846,-122.529037649,8/29/1989,254.0,6.0,69199,W,47.652134846,25,-122.529037649,82.021,-171.97899999999998
1,1134118,869384,47.699092238,-122.556022649,10/28/1985,283.0,6.0,69242,W,47.699092238,60,-122.556022649,196.8504,-86.14959999999999
1,1136294,849586,47.644996386,-122.545106061,9/28/1978,169.0,6.0,69274,W,47.644996386,70,-122.545106061,229.65879999999999,60.658799999999985
1,1129713,851040,47.648509961,-122.571946325,8/2/1984,40.0,6.0,69294,W,47.648509961,30,-122.571946325,98.4252,58.425200000000004
1,1134723,839026,47.61594723,-122.550363029,5/22/1984,235.0,6.0,69315,W,47.61594723,79,-122.550363029,259.18636,24.18635999999998
1,1139909,836221,47.608628229,-122.52905293,9/18/1987,640.0,8.0,69335,W,47.608628229,63,-122.52905293,206.69292,-433.30708000000004
1,1142688,832163,47.59770331,-122.517371154,8/11/1987,91.0,8.0,69336,W,47.59770331,0,-122.517371154,0.0,-91.0
1,1139405,869226,47.699035032,-122.534545755,5/23/1988,63.0,6.0,69344,W,47.699035032,0,-122.534545755,0.0,-63.0
1,1142051,869147,47.699005123999996,-122.523797178,8/12/1988,26.0,6.0,69348,W,47.699005123999996,38,-122.523797178,124.67192,98.67192
1,1143342,869124,47.699032768,-122.51855449899999,6/15/1977,31.0,6.0,69349,W,47.699032768,53,-122.51855449899999,173.88452,142.88452
1,1138679,838904,47.61589367,-122.534317593,2/13/1990,377.0,6.0,69353,W,47.61589367,73,-122.534317593,239.50132,-137.49868
1,1138679,838904,47.61589367,-122.534317593,7/15/1984,105.0,6.0,69385,W,47.61589367,73,-122.534317593,239.50132,134.50132
1,1142516,835960,47.608096339,-122.518461733,7/17/1995,858.0,6.0,69442,W,47.608096339,76,-122.518461733,249.34384,-608.65616
1,1139582,848805,47.64308913,-122.53169175200001,6/6/1975,183.0,6.0,69458,W,47.64308913,64,-122.53169175200001,209.97376,26.97376
1,1128952,835235,47.605145289,-122.57334720799999,7/3/1976,67.0,6.0,69473,W,47.605145289,54,-122.57334720799999,177.16536,110.16535999999999
1,1128639,858987,47.670209045,-122.577150427,1/15/1990,167.0,6.0,69485,W,47.670209045,44,-122.577150427,144.35696,-22.643040000000013
1,1145910,824092,47.575810856000004,-122.503486789,3/28/1988,309.0,6.0,69499,W,47.575810856000004,38,-122.503486789,124.67192,-184.32808
1,1134765,840350,47.619578374,-122.550332325,9/21/1979,115.0,6.0,69512,W,47.619578374,69,-122.550332325,226.37796,111.37796
1,1144499,837402,47.612186724,-122.510575227,1/3/1979,554.0,6.0,69513,W,47.612186724,49,-122.510575227,160.76116,-393.23884
1,1143799,835923,47.608084821000006,-122.513258956,1/3/1979,554.0,6.0,69514,W,47.608084821000006,39,-122.513258956,127.95276,-426.04724
1,1137555,846897,47.637717292,-122.539710738,7/28/1988,115.0,6.0,69554,W,47.637717292,67,-122.539710738,219.81628,104.81628
1,1142525,837883,47.613366631999995,-122.51862473,4/15/1988,121.0,6.0,69558,W,47.613366631999995,52,-122.51862473,170.60368,49.60368
1,1145080,835891,47.608086633,-122.508064802,9/20/1986,313.0,6.0,69577,W,47.608086633,82,-122.508064802,269.02888,-43.971119999999985
1,1127075,851104,47.648494916000004,-122.582650695,1/25/1990,117.0,6.0,69590,W,47.648494916000004,46,-122.582650695,150.91864,33.91864000000001
1,1139399,833579,47.601352298,-122.530843845,9/24/1986,135.0,6.0,69608,W,47.601352298,97,-122.530843845,318.24148,183.24148000000002
1,1132821,870755,47.702756233,-122.561432699,12/28/1988,121.0,6.0,69610,W,47.702756233,56,-122.561432699,183.72704,62.72703999999999
1,1139954,837536,47.612234928999996,-122.52900768299999,9/7/1988,195.0,6.0,69639,W,47.612234928999996,63,-122.52900768299999,206.69292,11.692919999999987
1,1143824,837884,47.613460374,-122.513360529,4/8/1988,116.0,6.0,69640,W,47.613460374,36,-122.513360529,118.11024,2.1102400000000046
1,1137439,841610,47.623221166,-122.539626634,7/28/1988,105.0,6.0,69646,W,47.623221166,46,-122.539626634,150.91864,45.91864000000001
1,1132355,850981,47.648538011999996,-122.561226257,6/26/1980,47.0,6.0,69661,W,47.648538011999996,35,-122.561226257,114.82939999999999,67.82939999999999
1,1139242,828218,47.586650228,-122.53092056,1/2/1978,300.0,6.0,69668,W,47.586650228,12,-122.53092056,39.37008,-260.62991999999997
1,1127151,852411,47.652081886000005,-122.582482467,3/31/1980,72.0,6.0,69710,W,47.652081886000005,40,-122.582482467,131.2336,59.233599999999996
1,1131131,844388,47.630383753000004,-122.565489534,7/15/1981,358.0,6.0,69716,W,47.630383753000004,107,-122.565489534,351.04988,-6.950120000000027
1,1142004,867831,47.695395703,-122.523850864,6/25/1987,78.0,6.0,69727,W,47.695395703,56,-122.523850864,183.72704,105.72703999999999
1,1135400,868021,47.695448838000004,-122.550675069,7/28/1986,89.0,6.0,69756,W,47.695448838000004,50,-122.550675069,164.042,75.042
1,1136208,845611,47.634097696000005,-122.545036791,7/28/1986,110.0,6.0,69788,W,47.634097696000005,57,-122.545036791,187.00788,77.00788
1,1140680,867871,47.695412077,-122.52922889799999,1/31/1978,523.0,6.0,69806,W,47.695412077,39,-122.52922889799999,127.95276,-395.04724
1,1138030,867946,47.695430241000004,-122.53999256799999,2/20/1990,37.0,36.0,69861,W,47.695430241000004,46,-122.53999256799999,150.91864,113.91864000000001
1,1128480,853706,47.655726521000005,-122.577231125,4/26/1983,83.0,6.0,69880,W,47.655726521000005,41,-122.577231125,134.51444,51.51444000000001
1,1139954,837536,47.612234928999996,-122.52900768299999,6/12/1984,207.0,6.0,69914,W,47.612234928999996,63,-122.52900768299999,206.69292,-0.30708000000001334
1,1127169,853731,47.655700276000005,-122.58255084,12/28/1977,59.0,6.0,69927,W,47.655700276000005,35,-122.58255084,114.82939999999999,55.82939999999999
1,1136673,866670,47.691837428999996,-122.545366011,3/30/1984,251.0,6.0,69994,W,47.691837428999996,0,-122.545366011,0.0,-251.0
1,1132776,868093,47.695458668,-122.56133290700001,9/18/1981,283.0,6.0,70013,W,47.695458668,58,-122.56133290700001,190.28872,-92.71127999999999
1,1132689,864134,47.68460403899999,-122.561266006,6/1/1979,102.0,6.0,70017,W,47.68460403899999,51,-122.561266006,167.32283999999999,65.32283999999999
1,1144049,844048,47.630367469,-122.513086376,10/28/1988,135.0,6.0,70028,W,47.630367469,54,-122.513086376,177.16536,42.16535999999999
1,1132480,856277,47.663059246,-122.561280724,2/21/1990,118.0,6.0,70037,W,47.663059246,66,-122.561280724,216.53544,98.53544
1,1131106,843067,47.626762065,-122.56545062,4/20/1993,42.0,6.0,70050,W,47.626762065,116,-122.56545062,380.57744,338.57744
1,1133988,861517,47.677525847,-122.555717898,3/2/1984,30.0,6.0,70051,W,47.677525847,27,-122.555717898,88.58268,58.582679999999996
1,1146826,849196,47.644668312,-122.50235863,10/11/1993,246.0,6.0,70102,W,47.644668312,0,-122.50235863,0.0,-246.0
1,1131866,864291,47.684975253000005,-122.56462236600001,9/13/1985,253.0,6.0,70103,W,47.684975253000005,0,-122.56462236600001,0.0,-253.0
1,1129883,857645,47.666621367,-122.57196068799999,2/9/1988,135.0,6.0,70139,W,47.666621367,43,-122.57196068799999,141.07612,6.076120000000003
1,1127075,851104,47.648494916000004,-122.582650695,3/28/1992,139.0,6.0,70141,W,47.648494916000004,46,-122.582650695,150.91864,11.91864000000001
1,1128395,851072,47.648502633999996,-122.577294455,3/14/1981,152.0,6.0,70206,W,47.648502633999996,46,-122.577294455,150.91864,-1.0813599999999894
1,1129150,854358,47.657561474,-122.574583358,6/9/1983,50.0,6.0,70209,W,47.657561474,56,-122.574583358,183.72704,133.72704
1,1144167,847987,47.641169784,-122.513015632,7/8/1986,58.0,6.0,70226,W,47.641169784,64,-122.513015632,209.97376,151.97376
1,1129883,857645,47.666621367,-122.57196068799999,3/3/1983,67.0,6.0,70227,W,47.666621367,43,-122.57196068799999,141.07612,74.07612
1,1141278,837490,47.612202102,-122.52363741299999,7/30/1986,217.0,8.0,70323,W,47.612202102,100,-122.52363741299999,328.084,111.084
1,1136791,834988,47.60502888600001,-122.541558294,12/7/1987,157.0,6.0,70328,W,47.60502888600001,64,-122.541558294,209.97376,52.97376
1,1132798,869426,47.699112899,-122.56138504100001,2/12/1991,294.0,6.0,70333,W,47.699112899,48,-122.56138504100001,157.48032,-136.51968
1,1128861,831151,47.59394735,-122.57328086700001,8/25/1992,71.0,6.0,70365,W,47.59394735,1,-122.57328086700001,3.28084,-67.71916
1,1145518,849242,47.644703235,-122.50766727799999,4/20/1988,262.0,6.0,70396,W,47.644703235,0,-122.50766727799999,0.0,-262.0
1,1132155,841724,47.623157086000006,-122.56105617799999,4/20/1976,98.0,6.0,70397,W,47.623157086000006,98,-122.56105617799999,321.52232,223.52231999999998
1,1143799,835923,47.608084821000006,-122.513258956,8/29/1980,255.0,,70398,W,47.608084821000006,39,-122.513258956,127.95276,-127.04724
1,1134723,839026,47.61594723,-122.550363029,1/26/1985,120.0,6.0,70407,W,47.61594723,79,-122.550363029,259.18636,139.18635999999998
1,1127570,832537,47.597652276999995,-122.578658734,12/23/1980,398.0,6.0,70439,W,47.597652276999995,0,-122.578658734,0.0,-398.0
1,1139909,836221,47.608628229,-122.52905293,4/10/1980,310.0,6.0,70447,W,47.608628229,63,-122.52905293,206.69292,-103.30708000000001
1,1134832,842994,47.626828471,-122.55033939399999,8/25/1979,109.0,6.0,70467,W,47.626828471,57,-122.55033939399999,187.00788,78.00788
1,1136645,865365,47.688259476999995,-122.545342279,4/12/1990,230.0,6.0,70474,W,47.688259476999995,52,-122.545342279,170.60368,-59.39632
1,1137910,862719,47.681098667,-122.539930825,8/6/1980,90.0,6.0,70476,W,47.681098667,47,-122.539930825,154.19948,64.19948
1,1132749,866768,47.691825994,-122.56130192100001,11/14/1982,60.0,6.0,70480,W,47.691825994,51,-122.56130192100001,167.32283999999999,107.32283999999999
1,1129022,849069,47.643059172,-122.57453818299999,10/4/1974,86.0,6.0,70486,W,47.643059172,32,-122.57453818299999,104.98688,18.98688
1,1135366,866703,47.691834844,-122.55067395799999,1/15/1992,10.0,36.0,70548,W,47.691834844,40,-122.55067395799999,131.2336,121.2336
1,1134147,833737,47.601412687,-122.55213960200001,12/11/1978,44.0,6.0,70562,W,47.601412687,0,-122.55213960200001,0.0,-44.0
1,1134118,869384,47.699092238,-122.556022649,9/11/1991,345.0,6.0,70573,W,47.699092238,60,-122.556022649,196.8504,-148.1496
1,1134056,866735,47.691829062,-122.555993975,6/3/1980,214.0,6.0,70574,W,47.691829062,64,-122.555993975,209.97376,-4.026240000000001
1,1132718,865452,47.688217688,-122.56128812700001,2/18/1975,123.0,8.0,70575,W,47.688217688,49,-122.56128812700001,160.76116,37.76115999999999
1,1135194,858855,47.67031743,-122.55054380700001,11/29/1983,202.0,6.0,70613,W,47.67031743,61,-122.55054380700001,200.13124,-1.8687600000000089
1,1143799,835923,47.608084821000006,-122.513258956,10/13/1978,148.0,6.0,70628,W,47.608084821000006,39,-122.513258956,127.95276,-20.047240000000002
1,1132749,866768,47.691825994,-122.56130192100001,11/26/1984,64.0,6.0,70631,W,47.691825994,51,-122.56130192100001,167.32283999999999,103.32283999999999
1,1139454,870543,47.702647333,-122.534484776,4/9/1987,253.0,6.0,70654,W,47.702647333,24,-122.534484776,78.74016,-174.25984
1,1129672,848392,47.641250855,-122.57183046799999,8/9/1979,80.0,6.0,70664,W,47.641250855,42,-122.57183046799999,137.79528,57.79527999999999
1,1144167,847987,47.641169784,-122.513015632,8/2/1989,65.0,6.0,70671,W,47.641169784,64,-122.513015632,209.97376,144.97376
1,1128521,845768,47.633977493,-122.576217217,10/19/1989,336.0,6.0,70685,W,47.633977493,78,-122.576217217,255.90552,-80.09448
1,1135057,853580,47.655852935,-122.55054314200001,12/15/1987,275.0,6.0,70723,W,47.655852935,101,-122.55054314200001,331.36484,56.364840000000015
1,1136673,866670,47.691837428999996,-122.545366011,11/8/1989,257.0,6.0,70729,W,47.691837428999996,0,-122.545366011,0.0,-257.0
1,1132480,856277,47.663059246,-122.561280724,8/11/1984,91.0,6.0,70733,W,47.663059246,66,-122.561280724,216.53544,125.53544
1,1131033,851008,47.648517186999996,-122.566590082,9/10/1982,52.0,6.0,70749,W,47.648517186999996,16,-122.566590082,52.49344,0.49343999999999966
1,1135645,874608,47.713515832,-122.550375797,6/15/1977,36.0,6.0,70769,W,47.713515832,66,-122.550375797,216.53544,180.53544
1,1141614,850709,47.648449793000005,-122.523650457,8/10/1979,40.0,6.0,70827,W,47.648449793000005,48,-122.523650457,157.48032,117.48032
1,1131237,858943,47.670275517,-122.566606092,3/25/1981,198.0,6.0,70828,W,47.670275517,0,-122.566606092,0.0,-198.0
1,1140680,867871,47.695412077,-122.52922889799999,3/7/1989,665.0,6.0,70841,W,47.695412077,39,-122.52922889799999,127.95276,-537.04724
1,1137990,866634,47.691832262,-122.54001716299999,3/22/1983,320.0,6.0,70849,W,47.691832262,55,-122.54001716299999,180.4462,-139.5538
1,1145307,830744,47.593997851000005,-122.506614251,6/22/1988,217.0,6.0,70860,W,47.593997851000005,0,-122.506614251,0.0,-217.0
1,1135237,860170,47.673923885,-122.550508078,7/15/1985,95.0,6.0,70868,W,47.673923885,25,-122.550508078,82.021,-12.979
1,1129938,858965,47.6702424,-122.57187826200001,3/10/1989,144.0,6.0,70874,W,47.6702424,42,-122.57187826200001,137.79528,-6.204720000000009
1,1132821,870755,47.702756233,-122.561432699,1/24/1984,179.0,6.0,70905,W,47.702756233,56,-122.561432699,183.72704,4.727039999999988
1,1132749,866768,47.691825994,-122.56130192100001,9/30/1980,61.0,6.0,70917,W,47.691825994,51,-122.56130192100001,167.32283999999999,106.32283999999999
1,1131981,866969,47.69232172,-122.564440193,10/4/1982,158.0,6.0,70938,W,47.69232172,38,-122.564440193,124.67192,-33.32808
1,1133479,841699,47.62318328,-122.555687007,11/6/1987,370.0,6.0,70948,W,47.62318328,90,-122.555687007,295.2756,-74.7244
1,1131162,856302,47.663033225,-122.56662957299999,10/11/1984,50.0,6.0,70982,W,47.663033225,46,-122.56662957299999,150.91864,100.91864000000001
1,1134181,872037,47.706366419,-122.556047694,8/26/1983,103.0,6.0,70983,W,47.706366419,88,-122.556047694,288.71392,185.71391999999997
1,1132798,869426,47.699112899,-122.56138504100001,7/23/1979,182.0,6.0,70987,W,47.699112899,48,-122.56138504100001,157.48032,-24.519679999999994
1,1137728,854836,47.659484506000005,-122.53984192600001,9/17/1990,82.0,6.0,71022,W,47.659484506000005,64,-122.53984192600001,209.97376,127.97376
1,1131910,865618,47.688614638999994,-122.56458479700001,3/17/1977,85.0,6.0,71031,W,47.688614638999994,13,-122.56458479700001,42.65092,-42.34908
1,1145913,826732,47.583045691,-122.503746295,8/23/1979,121.0,6.0,71091,W,47.583045691,122,-122.503746295,400.26248,279.26248
1,1143316,867805,47.695416601999995,-122.518522994,6/6/1983,67.0,6.0,71099,W,47.695416601999995,53,-122.518522994,173.88452,106.88452000000001
1,1145102,836890,47.610825773,-122.508078735,10/30/1978,138.0,6.0,71134,W,47.610825773,67,-122.508078735,219.81628,81.81628
1,1137990,866634,47.691832262,-122.54001716299999,4/3/1991,71.0,6.0,71142,W,47.691832262,55,-122.54001716299999,180.4462,109.4462
1,1140571,862623,47.681023728,-122.529123224,8/24/1982,62.0,6.0,71159,W,47.681023728,91,-122.529123224,298.55644,236.55644
1,1135400,868021,47.695448838000004,-122.550675069,9/26/1990,242.0,6.0,71166,W,47.695448838000004,50,-122.550675069,164.042,-77.958
1,1144591,828091,47.586677689,-122.509241015,5/14/1980,148.0,6.0,71178,W,47.586677689,81,-122.509241015,265.74804,117.74804
1,1132952,873409,47.710038008999994,-122.56118252,7/24/1989,193.0,6.0,71212,W,47.710038008999994,40,-122.56118252,131.2336,-61.766400000000004
1,1129401,845750,47.633991603000005,-122.572647718,2/12/1981,314.0,6.0,71214,W,47.633991603000005,87,-122.572647718,285.43308,-28.566919999999982
1,1148029,846627,47.637712055,-122.49721665700001,10/2/1985,189.0,6.0,71234,W,47.637712055,0,-122.49721665700001,0.0,-189.0
1,1129713,851040,47.648509961,-122.571946325,3/29/1979,42.0,6.0,71236,W,47.648509961,30,-122.571946325,98.4252,56.425200000000004
