well_log_id,well_depth_qt,well_diameter_qt,well_comp_dt,well_type_cd,ST_PLANE_XCOORD_NR,ST_PLANE_YCOORD_NR,srcLat,srcLon
338622,98,6,8/5/2002,W,1074922,790546,47.47859168,-122.7870028
340356,348,6,8/22/2002,W,1045604,841399,47.61554045,-122.9117868
340358,99,6,8/22/2002,W,1092677,775311,47.43823146,-122.7135068
342233,156,6,9/6/2002,W,1106072,789333,47.47767512,-122.6609548
343740,258,6,9/30/2002,W,1062509,848868,47.6374021,-122.8441828
343741,109,6,9/30/2002,W,1104537,778814,47.44873356,-122.6659916
346714,73,6,10/10/2002,W,1128891,800697,47.5104945,-122.5699211
350847,150,6,1/17/2003,W,1112521,778579,47.44868605,-122.6337109
358638,189,6,4/17/2003,W,1108110,765438,47.41234548,-122.6500835
348141,79,6,12/9/2002,W,1121130,759891,47.39810478,-122.596923
350361,63,6,12/20/2002,W,1112521,778579,47.44868605,-122.6337109
306933,110,6,4/26/2001,W,1114036,791758,47.48491419,-122.6290278
379233,201,6,4/7/2004,W,1114036,791758,47.48491419,-122.6290278
314752,268,6,5/3/2001,W,1113135,870053,47.69939525,-122.641265
430100,118,6,10/30/2005,W,1082203,772889,47.43078099,-122.7555313
305067,180,6,7/2/2001,W,1123041,783625,47.46328673,-122.5917508
356698,79,6,1/8/2003,W,1130113,795453,47.49621147,-122.5644232
359284,392,6,2/12/2003,W,1087005,836301,47.60492025,-122.7434243
359287,143,6,3/28/2003,W,1081387,829833,47.58675697,-122.7654333
371479,161,6,4/11/2003,W,1142514,924709,47.85128285,-122.5277169
371480,103,6,4/19/2002,W,1115038,892357,47.76065091,-122.635993
371478,191,6,6/11/2002,W,1111552,909577,47.80757356,-122.6520684
371487,241,6,8/28/2003,W,1141142,942061,47.89872942,-122.5351248
415484,89,6,11/1/2002,W,1133640,895679,47.77110962,-122.560752
371482,121,6,11/4/2002,W,1103385,786840,47.47064109,-122.6715384
419371,102,6,1/9/2003,W,1072849,843355,47.62313099,-122.801612
371483,417,6,2/5/2003,W,1112875,909554,47.80760934,-122.646685
419369,479,6,2/17/2005,W,1112875,909554,47.80760934,-122.646685
419368,61,6,4/1/2005,W,1097147,866505,47.68846598,-122.7057553
371488,102,6,4/14/2003,W,1125479,775650,47.44160821,-122.5810481
371484,377,6,4/17/2003,W,1115305,858067,47.66671316,-122.6311422
371481,173,6,6/2/2003,W,1104126,764269,47.40884309,-122.6660379
371486,147,6,5/22/2003,W,1144057,933871,47.87649494,-122.5223922
371474,102,6,6/6/2003,W,1094323,861225,47.6737815,-122.7166129
371475,206,5,8/7/2003,W,1121188,923859,47.84741929,-122.6144339
371485,118,6,8/22/2003,W,1109507,938753,47.88735851,-122.6636417
371477,68,6,8/22/2003,W,1112948,912167,47.81477422,-122.6466774
415485,114,5,9/12/2005,W,1132289,847008,47.63764626,-122.5610728
371473,105,6,10/13/2003,W,1112686,859468,47.67035767,-122.6419205
415486,186,6,11/21/2003,W,1141548,892842,47.76389778,-122.5283127
415487,449,6,12/18/2003,W,1114359,916056,47.82553488,-122.6413673
415495,211,6,3/15/2004,W,1113963,900280,47.78228003,-122.6412356
416967,540,6,3/23/2005,W,1139354,867909,47.69542258,-122.5346148
415503,300,8,3/20/2005,W,1126305,872311,47.70655016,-122.5880503
415494,219,6,5/24/2005,W,1127262,857689,47.66655275,-122.5825976
415497,61,6,9/7/2004,W,1117015,918643,47.83282016,-122.6308455
415498,272,6,9/9/2004,W,1117015,918643,47.83282016,-122.6308455
415499,283,5,10/19/2004,W,1139942,927520,47.85880321,-122.5384826
419373,146,6,11/9/2005,W,1116646,902898,47.78965241,-122.630616
415478,328,6,1/18/2005,W,1150107,907763,47.80538098,-122.4950624
415500,202,6,2/2/2005,W,1142516,835960,47.60809634,-122.5184617
415496,248,6,4/13/2004,W,1111231,896385,47.77140403,-122.6519098
415501,202,6,2/22/2005,W,1142516,835960,47.60809634,-122.5184617
415502,197,6,2/17/2005,W,1143497,912705,47.81846098,-122.5224622
415493,146,6,3/21/2005,W,1108805,794533,47.49212978,-122.6504809
415479,222,6,4/6/2005,W,1106827,878213,47.72128199,-122.6677791
415492,183,6,4/11/2005,W,1103532,904495,47.79304509,-122.6841145
415490,280,6,4/28/2005,W,1117234,877796,47.72091563,-122.6254743
415480,158,6,5/18/2005,W,1111413,904298,47.79309901,-122.6520478
415474,52,6,5/22/2005,W,1117015,918643,47.83282016,-122.6308455
415491,108,6,5/26/2005,W,1136324,895612,47.77111772,-122.5498357
415475,324,6,6/13/2005,W,1140001,838854,47.61584999,-122.5289546
419366,245,6,7/31/2005,W,1130951,895778,47.77118784,-122.5716921
415504,239,6,4/14/2001,W,1126305,872311,47.70655016,-122.5880503
415505,117,6,4/4/2001,W,1148699,909954,47.81128673,-122.5010152
419359,220,6,1/6/2003,W,1124479,901377,47.7860604,-122.5986031
415506,110,6,4/23/2004,W,1110295,912243,47.81478408,-122.6574775
419365,253,6,8/8/2005,W,1113963,900280,47.78228003,-122.6412356
419388,165,6,9/14/2005,W,1103576,905815,47.79666512,-122.6840843
419364,227,6,9/15/2005,W,1110264,910920,47.81115685,-122.6574564
419416,65,6,6/17/2005,W,1080152,832563,47.59414018,-122.7707537
419418,340,6,5/17/2005,W,1134130,797914,47.50324277,-122.5484383
419433,260,6,3/4/2005,W,1108170,766737,47.41590982,-122.6499843
419430,79,6,3/14/2005,W,1092325,764543,47.40869588,-122.7137076
403283,75,6,12/1/2004,W,1119390,792943,47.48855569,-122.6075112
390643,183,6,9/28/2004,W,1045604,841399,47.61554045,-122.9117868
390646,320,6,8/25/2004,W,1127847,766324,47.41622102,-122.5704934
383128,287,6,6/11/2004,W,1051826,843893,47.62289263,-122.8868798
383129,287,6,6/1/2004,W,1105312,872920,47.70666464,-122.6733386
383131,375,6,4/28/2004,W,1105578,880890,47.72852287,-122.6731504
383135,86,6,3/29/2004,W,1117434,766589,47.41619038,-122.6125648
383136,500,6,11/25/2004,W,1061502,821741,47.56299114,-122.8449947
373381,155,6,11/6/2003,W,1104998,797328,47.49950353,-122.6661838
369393,244,6,9/25/2003,W,1032345,829125,47.58078725,-122.9639593
369398,177,6,8/25/2003,W,1069096,851317,47.64464587,-122.817771
364554,60,6,7/2/2003,W,1132291,780757,47.45609338,-122.5540682
364558,280,6,6/24/2003,W,1101598,879679,47.72490306,-122.6891771
369402,180,6,4/10/2003,W,1107336,786640,47.47039007,-122.6555481
369401,191,6,4/4/2003,W,1107336,786640,47.47039007,-122.6555481
364555,95,6,5/16/2003,W,1116008,763986,47.40895204,-122.6180401
369403,226,6,4/28/2003,W,1118353,917302,47.82924486,-122.6252539
357523,86,6,4/1/2003,W,1092550,771266,47.42713687,-122.7135611
357524,87,6,3/18/2003,W,1082157,771547,47.42709985,-122.755562
357526,67,6,2/17/2003,W,1132096,774158,47.43799483,-122.5541616
357528,198,6,2/10/2003,W,1109614,769399,47.42331267,-122.6444465
357522,135,6,1/24/2003,W,1123533,800755,47.51026601,-122.5915987
354746,125,6,1/21/2003,W,1063832,810997,47.53374086,-122.8342746
353043,80,6,1/10/2003,W,1073714,834138,47.5979449,-122.7970181
364556,122,6,12/11/2002,W,1079297,841830,47.61946514,-122.7753002
353045,87,6,11/28/2002,W,1093757,768477,47.41958666,-122.7083716
353046,100,6,11/1/2002,W,1058362,825825,47.573925,-122.8582007
347655,322,6,10/17/2002,W,1066326,844820,47.62662044,-122.8282243
353047,81,6,10/6/2002,W,1101014,865087,47.68487589,-122.689903
345351,380,6,9/9/2002,W,1074985,834079,47.59788457,-122.7918623
345355,101,6,8/23/2002,W,1135329,792565,47.4886693,-122.5430289
338636,283,6,8/2/2002,W,1138964,781865,47.45960309,-122.5272201
332872,197,6,4/8/2002,W,1081062,856364,47.65942847,-122.7698427
331548,250,6,3/25/2002,W,1111903,872727,47.70663047,-122.6465611
332873,80,6,3/21/2002,W,1121362,767849,47.41993071,-122.5968406
331542,428,6,4/4/2002,W,1049099,841314,47.61559959,-122.8976139
335898,383,6,4/25/2002,W,1046697,824660,47.56976744,-122.9052887
390647,82,6,3/25/2004,W,1057350,821917,47.56313385,-122.8618244
373380,285,6,11/19/2003,W,1078784,829962,47.58690506,-122.775991
357525,280,5,2/27/2003,W,1038923,830363,47.58473947,-122.9374767
357527,340,6,2/20/2003,W,1055850,827366,47.57794112,-122.8685594
357521,390,6,1/28/2003,W,1061467,820377,47.55925082,-122.8449722
353044,364,6,12/9/2002,W,1058223,838419,47.60842156,-122.8602899
345352,201,6,8/15/2002,W,1107455,793252,47.48851836,-122.6557977
343726,221,6,8/14/2002,W,1045665,834249,47.59595486,-122.9106538
338637,264,6,7/29/2002,W,1062389,843571,47.62287857,-122.8440309
338634,161,6,7/12/2002,W,1100894,790897,47.4815703,-122.6820596
338635,486,6,7/15/2002,W,1062911,822781,47.56595551,-122.8394156
330047,123,6,2/22/2002,W,1061396,817649,47.55177006,-122.8449312
330054,298,6,1/11/2002,W,1089668,870761,47.69955032,-122.7365948
330049,362,6,12/27/2001,W,1054623,831239,47.58845215,-122.8740002
345354,160,6,8/2/2002,W,1106839,937509,47.88374915,-122.6743695
336047,272,6,3/26/2002,W,1104769,901832,47.78584242,-122.6787857
334883,238,6,4/18/2002,W,1105410,875590,47.71398798,-122.6732395
334089,296,6,4/23/2002,W,1144063,935199,47.880134,-122.5225065
334078,161,6,4/29/2002,W,1145474,847948,47.64115422,-122.5077121
336710,325,6,5/13/2002,W,1105578,880890,47.72852287,-122.6731504
336043,158,6,5/16/2002,W,1104126,764269,47.40884309,-122.6660379
338632,264,6,5/28/2002,W,1087652,876130,47.71410436,-122.7453979
336044,201,6,6/4/2002,W,1125803,901338,47.78604996,-122.593216
336069,212,6,6/11/2002,W,1123874,925207,47.85130951,-122.6036474
338628,209,6,6/25/2002,W,1127660,873591,47.71015572,-122.5826868
336723,154,6,7/8/2002,W,1514352,856411,47.68049951,-121.0117016
336724,190,6,7/16/2002,W,1079670,853759,47.65218077,-122.7751834
338630,135,6,7/23/2002,W,1104735,788084,47.47415186,-122.6662204
338629,117,6,7/25/2002,W,1107726,799886,47.50671817,-122.6554351
343736,238,6,7/30/2002,W,1128689,907945,47.80436255,-122.5821918
343735,108,6,8/6/2002,W,1110681,875394,47.713847,-122.6518172
343733,217,6,8/12/2002,W,1086067,848243,47.63756939,-122.7486044
343734,115,6,8/22/2002,W,1142931,850651,47.64838335,-122.5183037
352995,116,6,9/4/2002,W,1053357,823180,47.5662657,-122.8781433
343737,150,6,9/10/2002,W,1054528,827400,47.57792535,-122.8739168
345920,137,6,9/12/2002,W,1099292,777703,47.44529226,-122.6870562
348136,131,6,10/17/2002,W,1108944,910941,47.81111531,-122.6628278
348133,222,6,10/28/2002,W,1101630,880992,47.72850313,-122.6891951
348137,238,6,11/5/2002,W,1042827,830206,47.58463888,-122.9216467
353001,137,6,11/12/2002,W,1109832,854271,47.65590418,-122.6529228
348138,397,6,11/19/2002,W,1089037,858781,47.66667571,-122.7377761
352994,237,6,11/26/2002,W,1074362,851218,47.64479676,-122.796408
352990,72,6,12/2/2002,W,1078405,855109,47.65577969,-122.7804715
352998,150,6,12/10/2002,W,1083431,848322,47.6375794,-122.7593001
361580,112,6,12/4/2002,W,1131488,831138,47.5941005,-122.5626374
352997,207,6,12/12/2002,W,1117836,855315,47.65935919,-122.620575
352992,73,6,12/18/2002,W,1127817,812591,47.54301139,-122.5755312
352993,80,6,12/17/2002,W,1082868,833786,47.59770514,-122.7598937
362976,433,6,1/10/2003,W,1067583,843474,47.62303394,-122.8229687
357530,358,6,1/15/2003,W,1055941,831171,47.58837443,-122.8686538
353000,97,6,1/19/2003,W,1121098,873753,47.7101217,-122.6093449
355002,334,6,1/31/2003,W,1115696,918661,47.8327717,-122.6362147
357496,140,6,2/13/2003,W,1108188,880774,47.72840162,-122.6625379
357493,81,6,2/18/2003,W,1109361,875444,47.71388518,-122.657182
357494,279,6,2/28/2003,W,1145552,894080,47.76757111,-122.5121686
355001,328,6,2/7/2003,W,1114049,904266,47.79320795,-122.641326
357495,244,6,3/10/2003,W,1116867,909472,47.80768129,-122.6304395
362977,217,6,3/31/2003,W,1122590,926517,47.85480482,-122.6090166
358624,196,6,4/7/2003,W,1138134,870583,47.7026635,-122.5398473
362972,259,6,4/21/2003,W,1066105,838208,47.60848549,-122.8283287
362975,129,6,4/24/2003,W,1127075,851104,47.64849492,-122.5826507
366691,137,6,4/28/2003,W,1090544,866703,47.68849935,-122.732573
362973,251,6,4/30/2003,W,1105358,874255,47.71032609,-122.6733012
366700,220,6,8/20/2003,W,1129044,809937,47.53582682,-122.5702834
366690,119,6,5/8/2003,W,1127342,859008,47.67017286,-122.5824144
366702,48,6,5/12/2003,W,1119052,893568,47.76426586,-122.6198137
368026,71,6,5/27/2003,W,1144330,909205,47.80892932,-122.5187088
366699,70,6,5/30/2003,W,1110732,876710,47.71745674,-122.6517559
366695,88,6,6/4/2003,W,1110732,876710,47.71745674,-122.6517559
372734,437,6,6/10/2003,W,1080443,836493,47.60493177,-122.7700332
366701,234,6,6/13/2003,W,1127941,768975,47.42349292,-122.5703949
366698,495,6,6/20/2003,W,1139354,867909,47.69542258,-122.5346148
366697,208,6,6/23/2003,W,1122703,770448,47.42715088,-122.5917043
369569,73,6,7/2/2003,W,1128352,848425,47.64124613,-122.5771861
369563,73,6,7/8/2003,W,1128458,852384,47.65210236,-122.5771791
369579,75.6,6,7/14/2003,W,1131631,873456,47.71007206,-122.5665506
369560,239,6,7/15/2003,W,1111198,855550,47.65951089,-122.647524
369567,97,6,7/17/2003,W,1112584,856829,47.66311884,-122.6420435
369561,141,6,7/22/2003,W,1117006,917330,47.82922199,-122.6307378
369570,213,6,7/23/2003,W,1079628,852432,47.64854142,-122.7751985
369575,233,6,7/29/2003,W,1089438,865449,47.68497747,-122.7369168
369568,72,6,7/30/2003,W,1114276,912140,47.81479917,-122.6412724
369578,236,6,8/6/2003,W,1101630,880992,47.72850313,-122.6891951
370244,224,6,8/18/2003,W,1527584,853619,47.67306933,-120.9579278
369573,146,6,8/12/2003,W,1110995,770715,47.42702189,-122.6390141
369565,110,6,8/18/2003,W,1105753,772190,47.43067244,-122.6603459
369574,187,6,8/19/2003,W,1136791,834988,47.60502889,-122.5415583
369566,238,6,8/20/2003,W,1113222,872700,47.70665475,-122.6412036
372150,169,6,8/26/2003,W,1135253,903560,47.79281934,-122.5550307
369571,108,6,9/2/2003,W,1107061,888715,47.75007532,-122.6680014
370425,136,6,9/3/2003,W,1108188,880774,47.72840162,-122.6625379
370245,75,6,9/4/2003,W,1061304,852841,47.64818975,-122.8495477
370250,124,6,9/9/2003,W,1134279,895004,47.7693058,-122.5580832
370249,238,6,9/10/2003,W,1044082,828795,47.58087826,-122.916389
370247,118,6,9/15/2003,W,1057667,830994,47.5880313,-122.8616417
372153,102,6,9/15/2003,W,1140349,853406,47.65575123,-122.5290617
372655,78,6,9/18/2003,W,1128889,832512,47.59767892,-122.5733124
71594,208,8,7/16/1973,W,1083699,856284,47.65941677,-122.7591384
354311,347,6,11/19/2002,W,1131859,879999,47.72801717,-122.566321
360865,342,6,5/14/2003,W,1090544,866703,47.68849935,-122.732573
369220,297,6,11/22/2002,W,1129170,766283,47.41620373,-122.5651474
353005,97,6,1/31/2003,W,1140704,796357,47.49944079,-122.5216902
390653,126,6,10/22/2004,W,1091367,775350,47.43823745,-122.7188024
392378,176,6,11/9/2004,W,1124486,787576,47.47421916,-122.5863338
371466,147,6,11/4/2003,W,1122582,765178,47.4126996,-122.5916284
374831,187,6,1/29/2004,W,1127941,768975,47.42349292,-122.5703949
376024,105,6,2/22/2004,W,1129341,771626,47.43085865,-122.5650218
391772,174,6,9/8/2004,W,1129225,815171,47.55018297,-122.5701069
372735,208,6,2/24/2003,W,1075372,805065,47.51841276,-122.7868858
364430,192,5,6/19/2003,W,1106629,804038,47.51801377,-122.6603317
383142,97,6,7/2/2004,W,1096657,776475,47.44172631,-122.6975623
392423,91,6,11/17/2004,W,1082111,770205,47.4234187,-122.7555928
347994,150,6,12/4/2002,W,1112521,778579,47.44868605,-122.6337109
354980,64,6,3/4/2003,W,1130758,820386,47.56458407,-122.5644544
352633,123,6,1/20/2003,W,1130214,803246,47.51757487,-122.5648399
374135,165,6,1/21/2004,W,1102827,764319,47.40888222,-122.6712874
375319,83,6,2/11/2004,W,1119390,792943,47.48855569,-122.6075112
383165,109,6,6/10/2004,W,1132750,795330,47.49606309,-122.5537471
383141,149,6,6/28/2004,W,1080845,771579,47.42708458,-122.7608638
380808,154,6,1/18/2004,W,1091557,780623,47.452702,-122.7186342
384418,11,6,6/18/2004,W,1105705,770841,47.42697199,-122.6603905
350835,166,6,1/8/2003,W,1138057,796447,47.49950097,-122.5324038
346310,162,6,10/29/2002,W,1090966,803188,47.51449144,-122.7235926
345935,87,6,10/25/2002,W,1136149,776692,47.44522752,-122.538055
354988,115,6,2/18/2003,W,1140704,796357,47.49944079,-122.5216902
375120,19,6,1/27/2004,W,1131098,784766,47.46699474,-122.5593117
376075,92,6,3/8/2004,W,1131098,784766,47.46699474,-122.5593117
362987,134,6,5/26/2003,W,1131098,784766,47.46699474,-122.5593117
376023,88,6,2/18/2004,W,1106558,802671,47.51426242,-122.6604675
367924,127,6,7/29/2003,W,1080803,770239,47.42340922,-122.7608782
369817,105,6,10/8/2003,W,1129341,771626,47.43085865,-122.5650218
372776,97,6,12/16/2003,W,1096703,777803,47.44536905,-122.697526
379153,185,6,4/20/2004,W,1130766,774196,47.4380039,-122.5595378
379508,77,6,5/10/2004,W,1101809,773657,47.43439544,-122.6764374
381573,123,6,6/1/2004,W,1135269,789907,47.48138086,-122.542993
390700,35,6,9/27/2004,W,1136504,785909,47.47051196,-122.5375829
348034,367,6,11/30/2002,W,1134629,770134,47.42714728,-122.5435089
390654,82,6,10/25/2004,W,1098045,780395,47.45257447,-122.692396
372775,88,6,12/15/2003,W,1104998,797328,47.49950353,-122.6661838
390701,59,6,10/4/2004,W,1075755,855151,47.65568428,-122.7912233
391771,76,6,9/9/2004,W,1104947,796010,47.49588792,-122.6662436
369219,125,6,9/17/2003,W,1125155,763769,47.40902476,-122.5810903
385647,86,6,8/2/2004,W,1102262,793485,47.48876593,-122.6768184
385642,129,6,8/17/2004,W,1132856,801880,47.51402053,-122.5540083
367923,229,6,8/26/2003,W,1051940,830101,47.58511218,-122.8847274
368489,129,6,9/2/2003,W,1131098,784766,47.46699474,-122.5593117
370638,80,6,10/3/2003,W,1124576,790209,47.48144127,-122.5862516
366229,137,6,7/10/2003,W,1081946,841745,47.61944118,-122.7645547
390699,166,6,10/11/2004,W,1131098,784766,47.46699474,-122.5593117
386137,165,6,8/31/2004,W,1129537,778192,47.44886689,-122.5649246
377628,87,6,3/18/2004,W,1131098,784766,47.46699474,-122.5593117
360844,163,6,5/6/2003,W,1132251,779434,47.45246484,-122.5540906
379154,98,6,4/22/2004,W,1122674,769138,47.42355871,-122.5916811
376076,193,6,3/3/2004,W,1106629,804038,47.51801377,-122.6603317
366230,149,6,7/11/2003,W,1112521,778579,47.44868605,-122.6337109
372733,580,6,10/18/2002,W,1568153,205054,45.89528256,-120.7838108
349949,37,,7/31/2002,W,1134151,870710,47.70272807,-122.556029
349950,37,,7/31/2002,W,1134151,870710,47.70272807,-122.556029
345916,66,6,11/8/2002,W,1063752,774775,47.43447899,-122.8302672
392750,236,6,6/7/2003,W,1110832,766734,47.41609999,-122.6392362
379322,155,6,6/16/2003,W,1131537,801919,47.51403314,-122.5593478
392766,84,6,2/25/2004,W,1134871,778040,47.44883111,-122.5433589
370879,98,6,9/10/2003,W,1109341,762821,47.40526554,-122.6448264
373389,135,6,12/5/2003,W,1085256,915808,47.82263023,-122.7597418
381564,245,6,5/30/2004,W,1080854,849732,47.64124011,-122.769912
443985,302,6,3/21/2006,W,1127847,766324,47.41622102,-122.5704934
443988,417,6,1/18/2006,W,1055986,832417,47.5917922,-122.8686231
443288,190,6,1/4/2006,W,1122614,766510,47.41635229,-122.5916419
438416,490,6,12/7/2005,W,1066797,821369,47.56240132,-122.8235145
443992,163,6,11/19/2005,W,1069096,851317,47.64464587,-122.817771
443994,100,6,11/15/2005,W,1063906,851498,47.64472192,-122.8388356
443998,139,6,9/30/2005,W,1092277,763236,47.40511048,-122.7137532
444000,322,6,9/26/2005,W,1053976,833320,47.59410071,-122.8768747
444002,141,6,9/19/2005,W,1082067,768861,47.41973222,-122.7556152
419408,305,6,8/30/2005,W,1051826,843893,47.62289263,-122.8868798
419610,269,6,8/5/2005,W,1061467,820377,47.55925082,-122.8449722
419409,162,6,7/27/2005,W,1062853,821662,47.56288464,-122.839516
418540,134,6,7/15/2005,W,1124388,784923,47.46694163,-122.5864462
419410,81,6,7/11/2005,W,1086559,783377,47.45986176,-122.7391425
419412,101,6,7/11/2005,W,1056871,823327,47.56695801,-122.8639347
419414,413,6,7/1/2005,W,1053263,826010,47.57401224,-122.8788695
411982,320,6,5/12/2005,W,1029100,809400,47.52646303,-122.974593
419422,198,6,4/15/2005,W,1062853,821662,47.56288464,-122.839516
419424,262,6,4/7/2005,W,1051896,827462,47.57787763,-122.8845823
419428,80,6,3/30/2005,W,1087745,779383,47.44900906,-122.7338931
419426,160,6,3/17/2005,W,1056006,821917,47.56302342,-122.8672653
419431,81,6,3/11/2005,W,1086559,783377,47.45986176,-122.7391425
407288,163,6,2/8/2005,W,1061467,820377,47.55925082,-122.8449722
411981,122,6,1/7/2005,W,1053357,823180,47.5662657,-122.8781433
403286,308,6,12/27/2004,W,1077831,836573,47.60494446,-122.7806252
403285,381,6,12/10/2004,W,1081460,832518,47.59411996,-122.76545
403284,141,6,11/29/2004,W,1054625,824607,47.57028042,-122.8731837
403281,345,6,11/23/2004,W,1052050,823134,47.56603153,-122.883429
390644,159,6,9/21/2004,W,1107726,799886,47.50671817,-122.6554351
390645,394,6,9/9/2004,W,1064314,830633,47.5875845,-122.8346767
390992,101,6,8/13/2004,W,1087745,779383,47.44900906,-122.7338931
390648,121,6,7/15/2004,W,1101154,867709,47.692071,-122.6896303
390649,128,6,7/8/2004,W,1080555,839139,47.61219091,-122.769888
383130,143,6,4/27/2004,W,1053311,824598,47.57014728,-122.8785027
384240,162,6,4/20/2004,W,1081909,840422,47.61581312,-122.7645507
383133,167,6,4/13/2004,W,1062063,836983,47.60480079,-122.8445583
383134,123,6,3/30/2004,W,1081873,839098,47.6121824,-122.7645425
376915,100,6,1/5/2004,W,1092465,768505,47.41956412,-122.7135914
376911,199,6,3/8/2004,W,1130589,816449,47.55378315,-122.5647213
376913,241,6,3/2/2004,W,1130589,816449,47.55378315,-122.5647213
376912,118,6,2/24/2004,W,1110083,793170,47.48849004,-122.6451638
376914,500,6,1/26/2004,W,1089412,830998,47.59057647,-122.7330636
373379,140,6,12/19/2003,W,1138876,846845,47.6376683,-122.5343494
373382,135,6,10/20/2003,W,1130327,808576,47.53218933,-122.5649473
373384,322,6,9/26/2003,W,1134268,808462,47.53215863,-122.5489886
369397,201,6,9/11/2003,W,1058362,825825,47.573925,-122.8582007
369396,77,6,8/25/2003,W,1061252,815019,47.54455185,-122.8451974
369395,161,6,8/21/2003,W,1075920,778510,47.44568899,-122.7815613
369399,617,6,8/5/2003,W,1065657,830589,47.58757277,-122.829232
382664,660,6,6/11/2004,W,1132659,862815,47.68098757,-122.5612478
441295,580,6,5/28/2006,W,1116362,892318,47.76064219,-122.6306084
370220,372,6,10/6/2003,W,1134629,770134,47.42714728,-122.5435089
370218,65,6,10/9/2003,W,1092325,764543,47.40869588,-122.7137076
370219,127,6,10/10/2003,W,1089075,781999,47.45628091,-122.7288189
371465,266,6,11/12/2003,W,1114908,769312,47.42346681,-122.6230596
370539,86,6,10/24/2003,W,1103301,784208,47.46342208,-122.671585
372126,295,6,11/25/2003,W,1122155,828609,47.58649524,-122.6001726
372774,93,6,12/4/2003,W,1116225,769275,47.42346246,-122.6177374
374828,232,5,1/14/2004,W,1088121,868110,47.69216617,-122.7425678
373494,174,6,12/24/2003,W,1092840,780587,47.45270215,-122.7134466
374146,156,6,12/30/2003,W,1092840,780587,47.45270215,-122.7134466
373495,56,6,1/5/2004,W,1090372,783290,47.45991903,-122.7237256
374104,325,6,1/23/2004,W,1058030,834432,47.59748129,-122.8605883
375119,60,6,1/29/2004,W,1114756,765351,47.41260055,-122.6232427
376025,96,6,3/1/2004,W,1130222,799380,47.50698097,-122.5643981
376037,58,6,3/3/2004,W,1100606,778981,47.44889422,-122.681891
376453,150,6,3/11/2004,W,1086114,849568,47.64120367,-122.7485671
377620,139,6,3/18/2004,W,1120605,788985,47.47779798,-122.6021723
378876,95,6,4/6/2004,W,1109788,852949,47.65227841,-122.6529548
377870,122,6,4/7/2004,W,1116118,766632,47.41621148,-122.6178829
377872,112,6,4/6/2004,W,1106827,878213,47.72128199,-122.6677791
377626,112,6,4/9/2004,W,1089075,781999,47.45628091,-122.7288189
377871,83,6,4/16/2004,W,1129696,783486,47.46338645,-122.5648423
377869,77,6,4/14/2004,W,1113937,783831,47.46318365,-122.6285631
382660,434.4,6,5/5/2004,W,1016833,756470,47.38036772,-123.0173801
379423,227,6,4/2/2004,W,1108862,795855,47.4957568,-122.6503962
379806,172,6,5/14/2004,W,1122306,803403,47.51743327,-122.5968462
379807,99,6,5/6/2004,W,1119637,800842,47.51022018,-122.607366
381558,285,6,5/21/2004,W,1131793,764895,47.41258762,-122.5544107
381555,310,6,6/2/2004,W,1129404,772912,47.43438747,-122.5649034
381556,100,6,6/4/2004,W,1109788,852949,47.65227841,-122.6529548
381557,90,6,6/8/2004,W,1109788,852949,47.65227841,-122.6529548
382686,212,6,6/15/2004,W,1107211,778691,47.44859726,-122.6551752
383127,178,6,6/28/2004,W,1112823,795753,47.49577218,-122.6343688
383117,79,6,6/29/2004,W,1117305,763941,47.40892407,-122.6127992
383140,99,6,7/6/2004,W,1133462,820309,47.56456654,-122.5534982
383232,66,6,7/12/2004,W,1142931,850651,47.64838335,-122.5183037
384438,131.6,6,7/22/2004,W,1084685,770156,47.42348572,-122.7451937
384220,120,6,7/27/2004,W,1142108,800268,47.51025729,-122.5164169
384221,321.8,9,7/26/2004,W,1134790,775408,47.4416123,-122.5434106
385652,350.5,6,8/10/2004,W,1056691,835861,47.60128681,-122.8661861
385650,119,6,8/5/2004,W,1113980,787810,47.47409094,-122.6288234
385649,105.5,6,8/9/2004,W,1122645,767830,47.41997202,-122.5916581
386147,93,6,8/17/2004,W,1082111,770205,47.4234187,-122.7555928
403179,150.9,6,2/10/2005,W,1082111,770205,47.4234187,-122.7555928
385651,110.6,6,8/12/2004,W,1126699,817860,47.55736961,-122.5806186
388648,281.8,6,9/23/2004,W,1122400,833852,47.60088042,-122.5997457
386206,167.4,6,8/19/2004,W,1144774,911364,47.81487621,-122.5171275
386146,208.8,6,8/24/2004,W,1134596,817671,47.55741827,-122.5486294
390682,155.8,6,10/13/2004,W,1091557,780623,47.452702,-122.7186342
390681,177.2,6,10/19/2004,W,1053405,821822,47.56254868,-122.8777832
389916,101.7,6,10/6/2004,W,1132169,776792,47.44521857,-122.5541439
389952,47,6,10/13/2004,W,1025625,785253,47.46000009,-122.9855712
390686,71,6,10/20/2004,W,1131531,799332,47.50694322,-122.5590988
393543,397,6,11/12/2004,W,1111796,832890,47.59746268,-122.6426014
392283,101.1,6,11/9/2004,W,1127132,786200,47.47063964,-122.5754924
397989,137.6,6,1/14/2005,W,1103797,800041,47.50684754,-122.6713424
394251,302,6,12/8/2004,W,1064314,830633,47.5875845,-122.8346767
394296,260.2,6,11/24/2004,W,1093476,803104,47.51445477,-122.7134306
394282,174,6,11/29/2004,W,1082067,768861,47.41973222,-122.7556152
384222,91,6,7/30/2004,W,1051997,824581,47.56999198,-122.8838207
